performance_score,avg_training_score,training_efficiency,score_per_age,previous_year_rating,award_score,recruitment_channel_sourcing,gender_m,awards_won?,department_Sales & Marketing,joining_age,length_of_service,training_frequency,region_region_2,education_Master's & above,no_of_trainings,department_Operations,age,experience_ratio,department_Procurement,is_promoted
204.0,51,51.0,1.378,4.0,0,0,0,0,1,28,9,0.1,0,1,1,0,37,0.243,0,0
231.0,77,38.5,1.878,3.0,0,1,0,0,0,28,13,0.143,1,1,2,0,41,0.317,0,0
100.0,50,25.0,1.852,2.0,0,0,1,0,1,24,3,0.5,0,0,2,0,27,0.111,0,0
204.0,68,34.0,1.943,3.0,0,0,0,0,0,28,7,0.25,1,0,2,0,35,0.2,1,0
234.0,78,78.0,3.0,3.0,0,0,1,0,0,24,2,0.333,0,0,1,0,26,0.077,0,0
405.0,81,81.0,2.793,5.0,0,0,1,0,0,22,7,0.125,0,0,1,0,29,0.241,0,0
440.0,88,44.0,2.588,5.0,0,0,1,0,0,32,2,0.667,0,1,2,0,34,0.059,0,0
150.0,50,50.0,0.98,3.0,0,0,1,0,1,39,12,0.077,1,0,1,0,51,0.235,0,0
195.0,65,16.25,2.031,3.0,0,1,1,0,0,25,7,0.5,0,0,4,0,32,0.219,0,0
112.0,56,56.0,1.931,2.0,0,0,1,0,0,27,2,0.333,0,0,1,1,29,0.069,0,0
180.0,60,60.0,1.765,3.0,0,1,1,0,0,31,3,0.25,0,0,1,1,34,0.088,0,0
260.0,65,65.0,1.121,4.0,0,0,1,0,0,42,16,0.059,1,1,1,0,58,0.276,1,0
174.0,58,58.0,1.758,3.0,0,1,0,0,0,28,5,0.167,0,1,1,1,33,0.152,0,0
60.0,60,30.0,2.143,1.0,0,1,1,0,0,26,2,0.667,0,0,2,1,28,0.071,0,0
153.0,51,51.0,1.594,3.0,0,0,0,0,0,28,4,0.2,0,1,1,0,32,0.125,0,0
186.0,62,62.0,2.067,3.0,0,1,0,0,0,27,3,0.25,0,0,1,1,30,0.1,0,0
53.0,53,53.0,1.039,1.0,0,0,0,0,1,48,3,0.25,1,1,1,0,51,0.059,0,0
208.0,52,52.0,2.167,4.0,0,1,1,0,1,22,2,0.333,0,0,1,0,24,0.083,0,0
196.0,49,49.0,1.581,4.0,0,0,1,0,1,25,6,0.143,0,0,1,0,31,0.194,0,0
88.0,88,88.0,3.259,1.0,0,0,1,0,0,23,4,0.2,0,0,1,0,27,0.148,0,0
400.0,80,80.0,1.633,5.0,0,1,1,0,0,45,4,0.2,0,0,1,0,49,0.082,0,0
237.0,79,79.0,2.194,3.0,0,0,1,0,0,29,7,0.125,0,1,1,0,36,0.194,0,0
225.0,45,45.0,1.047,5.0,0,0,1,0,1,37,6,0.143,1,1,1,0,43,0.14,0,0
171.0,57,57.0,1.39,3.0,0,0,1,0,0,26,15,0.062,0,1,1,1,41,0.366,0,0
308.0,77,77.0,2.139,4.0,0,0,1,0,0,32,4,0.2,0,0,1,0,36,0.111,0,0
315.0,63,63.0,1.75,5.0,0,0,0,0,0,33,3,0.25,0,1,1,1,36,0.083,0,0
147.0,49,49.0,1.4,3.0,0,0,1,0,1,25,10,0.091,0,1,1,0,35,0.286,0,0
250.0,50,50.0,1.0,5.0,0,1,0,0,0,33,17,0.056,0,1,1,0,50,0.34,0,0
276.0,69,69.0,1.683,4.0,0,0,0,0,0,31,10,0.091,0,0,1,0,41,0.244,1,0
332.0,83,83.0,2.862,4.0,83,1,1,1,0,26,3,0.25,0,0,1,0,29,0.103,0,0
204.0,51,51.0,1.5,4.0,0,0,0,0,0,29,5,0.167,1,1,1,0,34,0.147,0,0
204.0,68,34.0,2.519,3.0,0,0,1,0,0,26,1,1.0,0,0,2,0,27,0.037,1,0
350.0,70,70.0,1.207,5.0,0,1,0,0,0,40,18,0.053,1,0,1,0,58,0.31,1,0
237.0,79,79.0,2.821,3.0,79,0,1,1,0,27,1,0.5,0,0,1,0,28,0.036,0,0
250.0,50,50.0,1.923,5.0,0,0,1,0,1,21,5,0.167,0,0,1,0,26,0.192,0,0
183.0,61,61.0,1.089,3.0,0,0,0,0,0,49,7,0.125,1,1,1,1,56,0.125,0,0
51.0,51,51.0,1.308,1.0,0,0,1,0,1,32,7,0.125,0,1,1,0,39,0.179,0,1
232.0,58,58.0,1.758,4.0,0,1,0,0,0,30,3,0.25,0,1,1,1,33,0.091,0,0
300.0,60,60.0,1.714,5.0,0,1,0,0,0,28,7,0.125,1,1,1,0,35,0.2,0,0
360.0,72,72.0,1.895,5.0,0,0,0,0,0,30,8,0.111,1,0,1,0,38,0.211,1,0
430.0,86,43.0,3.308,5.0,0,1,1,0,0,23,3,0.5,0,0,2,0,26,0.115,0,0
430.0,86,43.0,2.529,5.0,0,0,1,0,0,30,4,0.4,0,1,2,0,34,0.118,0,1
295.0,59,59.0,1.054,5.0,0,1,1,0,0,43,13,0.071,0,1,1,1,56,0.232,0,0
252.0,84,28.0,2.545,3.0,0,0,1,0,0,29,4,0.6,0,0,3,0,33,0.121,0,0
390.0,78,78.0,1.773,5.0,0,1,1,0,0,39,5,0.167,1,1,1,0,44,0.114,0,0
240.0,48,48.0,1.778,5.0,0,0,1,0,1,26,1,0.5,0,0,1,0,27,0.037,0,0
372.0,93,93.0,3.1,4.0,0,0,1,0,0,24,6,0.143,0,0,1,0,30,0.2,0,1
245.0,49,49.0,1.885,5.0,0,1,1,0,1,23,3,0.25,0,0,1,0,26,0.115,0,0
62.0,62,31.0,2.0,1.0,0,0,1,0,0,22,9,0.2,0,0,2,0,31,0.29,0,0
245.0,49,49.0,1.581,5.0,0,0,1,0,1,24,7,0.125,0,0,1,0,31,0.226,0,1
415.0,83,83.0,2.862,5.0,0,1,1,0,0,27,2,0.333,0,0,1,0,29,0.069,0,0
475.0,95,95.0,3.167,5.0,0,0,0,0,0,23,7,0.125,0,0,1,1,30,0.233,0,1
180.0,60,30.0,1.765,3.0,0,0,0,0,0,28,6,0.286,0,0,2,1,34,0.176,0,0
159.0,53,53.0,1.828,3.0,0,0,1,0,1,28,1,0.5,0,0,1,0,29,0.034,0,0
261.0,87,87.0,2.719,3.0,0,0,1,0,0,31,1,0.5,0,0,1,0,32,0.031,0,0
189.0,63,63.0,2.032,3.0,0,0,1,0,0,27,4,0.2,0,1,1,1,31,0.129,0,0
70.0,70,70.0,1.373,1.0,0,1,1,0,0,48,3,0.25,1,1,1,0,51,0.059,1,0
290.0,58,58.0,2.071,5.0,0,0,1,0,0,23,5,0.167,1,0,1,1,28,0.179,0,0
186.0,62,62.0,1.319,3.0,0,1,1,0,0,41,6,0.143,1,1,1,1,47,0.128,0,0
52.0,52,52.0,1.793,1.0,0,0,1,0,1,27,2,0.333,0,0,1,0,29,0.069,0,0
75.0,75,75.0,1.364,1.0,0,0,1,0,0,48,7,0.125,0,0,1,0,55,0.127,0,0
48.0,48,48.0,1.371,1.0,0,0,1,0,1,25,10,0.091,0,0,1,0,35,0.286,0,0
147.0,49,49.0,1.195,3.0,0,0,1,0,1,35,6,0.143,0,1,1,0,41,0.146,0,0
46.0,46,15.333,1.438,1.0,0,1,1,0,1,26,6,0.429,0,1,3,0,32,0.188,0,0
144.0,48,48.0,2.286,3.0,0,0,1,0,0,20,1,0.5,1,0,1,0,21,0.048,0,0
288.0,72,72.0,2.323,4.0,0,0,1,0,0,29,2,0.333,0,0,1,0,31,0.065,1,0
52.0,52,52.0,1.444,1.0,0,0,1,0,1,26,10,0.091,0,1,1,0,36,0.278,0,0
171.0,57,28.5,1.629,3.0,0,0,0,0,0,28,7,0.25,0,0,2,1,35,0.2,0,1
255.0,85,85.0,2.742,3.0,0,0,1,0,0,28,3,0.25,0,1,1,0,31,0.097,0,0
174.0,58,58.0,2.0,3.0,0,0,0,0,0,27,2,0.333,0,0,1,1,29,0.069,0,0
246.0,82,82.0,1.577,3.0,0,1,1,0,0,33,19,0.05,0,0,1,0,52,0.365,0,0
144.0,48,48.0,1.231,3.0,0,0,0,0,0,27,12,0.077,1,0,1,0,39,0.308,0,0
177.0,59,59.0,1.639,3.0,0,1,0,0,0,30,6,0.143,0,1,1,1,36,0.167,0,0
240.0,48,24.0,1.333,5.0,0,0,1,0,1,29,7,0.25,0,0,2,0,36,0.194,0,0
208.0,52,52.0,1.268,4.0,0,1,1,0,1,36,5,0.167,1,1,1,0,41,0.122,0,0
48.0,48,48.0,1.333,1.0,0,0,1,0,1,32,4,0.2,0,0,1,0,36,0.111,0,0
180.0,60,60.0,1.935,3.0,0,0,0,0,0,30,1,0.5,0,0,1,0,31,0.032,0,0
153.0,51,51.0,1.645,3.0,0,0,1,0,1,28,3,0.25,0,1,1,0,31,0.097,0,0
305.0,61,61.0,1.794,5.0,0,1,0,0,0,27,7,0.125,0,1,1,1,34,0.206,0,0
189.0,63,63.0,1.853,3.0,0,1,1,0,0,30,4,0.2,0,1,1,0,34,0.118,0,0
150.0,50,25.0,0.893,3.0,0,1,1,0,0,49,7,0.25,1,1,2,0,56,0.125,0,0
153.0,51,51.0,2.125,3.0,0,0,1,0,1,23,1,0.5,0,0,1,0,24,0.042,0,0
258.0,86,86.0,2.867,3.0,0,0,1,0,0,25,5,0.167,0,1,1,0,30,0.167,0,1
141.0,47,47.0,1.27,3.0,0,1,1,0,1,33,4,0.2,0,0,1,0,37,0.108,0,0
60.0,60,60.0,2.222,1.0,0,1,1,0,0,24,3,0.25,0,0,1,1,27,0.111,0,0
150.0,50,25.0,2.083,3.0,0,1,0,0,1,23,1,1.0,1,0,2,0,24,0.042,0,0
180.0,60,60.0,1.935,3.0,0,0,1,0,0,25,6,0.143,0,0,1,1,31,0.194,0,0
284.0,71,71.0,2.219,4.0,0,0,0,0,0,26,6,0.143,0,1,1,0,32,0.188,1,0
82.0,41,41.0,1.519,2.0,0,1,1,0,1,23,4,0.2,0,0,1,0,27,0.148,0,0
240.0,80,80.0,2.667,3.0,0,0,1,0,0,26,4,0.2,1,0,1,0,30,0.133,0,0
180.0,60,60.0,2.0,3.0,0,0,0,0,0,28,2,0.333,0,0,1,1,30,0.067,0,1
280.0,56,56.0,1.931,5.0,0,0,1,0,1,27,2,0.333,0,0,1,0,29,0.069,0,0
210.0,70,70.0,2.593,3.0,0,0,0,0,0,26,1,0.5,0,0,1,0,27,0.037,1,0
375.0,75,37.5,2.206,5.0,0,0,1,0,0,28,6,0.286,0,0,2,1,34,0.176,0,1
189.0,63,63.0,1.537,3.0,63,0,1,1,0,40,1,0.5,0,1,1,1,41,0.024,0,0
189.0,63,63.0,2.172,3.0,0,0,1,0,0,28,1,0.5,1,0,1,0,29,0.034,0,0
300.0,60,60.0,1.395,5.0,0,0,0,0,0,36,7,0.125,0,0,1,1,43,0.163,0,0
336.0,84,84.0,3.111,4.0,0,0,1,0,0,21,6,0.143,0,0,1,0,27,0.222,0,0
245.0,49,49.0,1.485,5.0,0,0,1,0,1,27,6,0.143,0,0,1,0,33,0.182,0,0
240.0,60,60.0,1.579,4.0,0,0,0,0,0,31,7,0.125,1,0,1,0,38,0.184,0,0
255.0,85,42.5,3.148,3.0,0,1,1,0,0,26,1,1.0,0,0,2,0,27,0.037,0,0
61.0,61,61.0,2.103,1.0,0,0,1,0,0,25,4,0.2,0,0,1,1,29,0.138,0,0
350.0,70,70.0,1.707,5.0,0,0,0,0,0,39,2,0.333,0,1,1,0,41,0.049,1,0
138.0,46,46.0,1.278,3.0,0,0,1,0,1,34,2,0.333,1,1,1,0,36,0.056,0,0
168.0,56,56.0,1.12,3.0,0,0,0,0,0,45,5,0.167,1,0,1,0,50,0.1,0,0
102.0,51,51.0,1.275,2.0,0,0,1,0,1,29,11,0.083,0,0,1,0,40,0.275,0,0
180.0,60,60.0,2.143,3.0,0,0,1,0,0,27,1,0.5,0,0,1,1,28,0.036,0,0
200.0,50,50.0,1.562,4.0,0,0,1,0,1,27,5,0.167,0,0,1,0,32,0.156,0,0
231.0,77,77.0,3.348,3.0,0,1,1,0,0,22,1,0.5,0,0,1,0,23,0.043,0,0
162.0,54,27.0,0.947,3.0,0,0,1,0,1,29,28,0.069,1,0,2,0,57,0.491,0,0
138.0,46,46.0,1.438,3.0,0,1,1,0,1,25,7,0.125,0,0,1,0,32,0.219,0,0
177.0,59,59.0,1.475,3.0,0,1,1,0,0,27,13,0.071,0,1,1,1,40,0.325,0,0
275.0,55,55.0,1.486,5.0,0,0,0,0,0,33,4,0.2,1,0,1,1,37,0.108,0,0
138.0,46,46.0,1.438,3.0,0,1,1,0,1,22,10,0.091,0,1,1,0,32,0.312,0,0
174.0,58,58.0,1.036,3.0,0,1,1,0,0,50,6,0.143,1,1,1,0,56,0.107,0,0
102.0,51,51.0,0.944,2.0,0,1,1,0,1,42,12,0.077,0,0,1,0,54,0.222,0,0
246.0,82,82.0,2.645,3.0,0,1,1,0,0,29,2,0.333,0,0,1,0,31,0.065,0,0
243.0,81,81.0,3.375,3.0,0,0,0,0,0,23,1,0.5,1,0,1,0,24,0.042,0,0
154.0,77,77.0,1.351,2.0,0,0,1,0,0,42,15,0.062,1,1,1,0,57,0.263,0,0
348.0,87,87.0,2.9,4.0,0,0,1,0,0,24,6,0.143,0,0,1,0,30,0.2,0,0
142.0,71,71.0,2.152,2.0,0,0,1,0,0,26,7,0.125,0,1,1,0,33,0.212,1,0
186.0,62,62.0,2.952,3.0,0,0,0,0,0,20,1,0.5,0,0,1,0,21,0.048,0,1
184.0,46,46.0,1.243,4.0,0,0,1,0,0,28,9,0.1,1,1,1,0,37,0.243,0,0
280.0,70,70.0,2.593,4.0,0,1,1,0,0,25,2,0.333,0,0,1,0,27,0.074,1,0
240.0,60,20.0,1.364,4.0,0,0,0,0,0,39,5,0.5,1,1,3,1,44,0.114,0,0
162.0,54,54.0,1.102,3.0,0,0,1,0,0,43,6,0.143,0,1,1,1,49,0.122,0,0
130.0,65,65.0,1.757,2.0,0,0,1,0,0,33,4,0.2,1,1,1,0,37,0.108,1,0
204.0,68,34.0,1.172,3.0,0,0,0,0,0,51,7,0.25,1,1,2,0,58,0.121,1,0
138.0,69,69.0,1.971,2.0,0,1,1,0,0,26,9,0.1,1,1,1,0,35,0.257,1,0
240.0,80,80.0,2.162,3.0,0,0,1,0,0,29,8,0.111,0,1,1,0,37,0.216,0,0
174.0,58,58.0,2.0,3.0,0,1,0,0,0,24,5,0.167,0,0,1,1,29,0.172,0,0
118.0,59,29.5,2.034,2.0,0,1,0,0,0,24,5,0.333,0,0,2,1,29,0.172,0,0
234.0,78,39.0,1.857,3.0,0,1,0,0,0,37,5,0.333,1,1,2,0,42,0.119,0,0
180.0,60,60.0,1.667,3.0,0,0,0,0,0,34,2,0.333,0,0,1,1,36,0.056,0,0
51.0,51,51.0,1.244,1.0,0,1,0,0,1,37,4,0.2,0,0,1,0,41,0.098,0,0
435.0,87,87.0,3.0,5.0,0,1,1,0,0,24,5,0.167,0,0,1,0,29,0.172,0,0
350.0,70,70.0,1.25,5.0,0,0,1,0,0,53,3,0.25,0,0,1,0,56,0.054,1,0
150.0,50,50.0,1.351,3.0,0,0,0,0,1,32,5,0.167,0,1,1,0,37,0.135,0,0
42.0,42,42.0,0.894,1.0,0,0,1,0,1,31,16,0.059,1,0,1,0,47,0.34,0,0
180.0,60,30.0,1.818,3.0,0,0,1,0,0,26,7,0.25,0,0,2,1,33,0.212,0,0
192.0,48,48.0,1.297,4.0,0,0,0,0,1,32,5,0.167,0,0,1,0,37,0.135,0,0
186.0,62,62.0,2.214,3.0,62,0,0,1,0,27,1,0.5,0,0,1,0,28,0.036,0,0
213.0,71,71.0,1.868,3.0,0,0,0,0,0,30,8,0.111,1,1,1,0,38,0.211,1,0
186.0,62,62.0,2.067,3.0,0,1,0,0,0,25,5,0.167,0,0,1,1,30,0.167,0,0
252.0,84,84.0,2.625,3.0,0,0,0,0,0,26,6,0.143,0,0,1,0,32,0.188,0,0
156.0,52,52.0,2.08,3.0,0,0,1,0,1,24,1,0.5,0,0,1,0,25,0.04,0,0
232.0,58,29.0,1.115,4.0,0,0,0,0,0,28,24,0.08,1,0,2,1,52,0.462,0,0
231.0,77,77.0,2.484,3.0,0,0,1,0,0,27,4,0.2,0,0,1,0,31,0.129,0,0
207.0,69,34.5,1.5,3.0,0,0,0,0,0,44,2,0.667,0,1,2,0,46,0.043,1,0
204.0,51,51.0,1.821,4.0,0,0,1,0,1,26,2,0.333,0,0,1,0,28,0.071,0,0
144.0,48,48.0,1.091,3.0,0,1,1,0,1,31,13,0.071,0,0,1,0,44,0.295,0,0
60.0,60,60.0,1.2,1.0,0,1,0,0,0,45,5,0.167,1,0,1,1,50,0.1,0,0
98.0,49,49.0,1.815,2.0,0,0,1,0,1,23,4,0.2,0,0,1,0,27,0.148,0,0
246.0,82,41.0,2.733,3.0,0,0,1,0,0,22,8,0.222,1,0,2,0,30,0.267,0,0
128.0,64,64.0,1.829,2.0,0,1,0,0,0,33,2,0.333,0,0,1,1,35,0.057,0,0
92.0,46,46.0,1.243,2.0,0,0,1,0,1,32,5,0.167,0,0,1,0,37,0.135,0,0
188.0,47,47.0,1.424,4.0,0,1,0,0,0,26,7,0.125,0,1,1,0,33,0.212,0,0
320.0,64,64.0,2.462,5.0,0,1,1,0,0,24,2,0.333,0,0,1,0,26,0.077,0,0
172.0,86,86.0,3.308,2.0,0,1,1,0,0,24,2,0.333,0,0,1,0,26,0.077,0,0
352.0,88,88.0,2.588,4.0,0,1,1,0,0,29,5,0.167,0,0,1,0,34,0.147,0,0
147.0,49,49.0,1.531,3.0,0,0,1,0,1,29,3,0.25,0,1,1,0,32,0.094,0,0
180.0,60,60.0,1.463,3.0,0,1,1,0,0,26,15,0.062,0,1,1,0,41,0.366,0,0
177.0,59,29.5,1.967,3.0,0,1,1,0,0,27,3,0.5,1,0,2,1,30,0.1,0,0
320.0,64,64.0,1.561,5.0,0,0,0,0,0,38,3,0.25,0,1,1,1,41,0.073,0,0
204.0,68,68.0,1.7,3.0,0,0,0,0,0,25,15,0.062,0,0,1,1,40,0.375,0,1
264.0,88,44.0,3.259,3.0,0,0,1,0,0,25,2,0.667,0,0,2,0,27,0.074,0,0
316.0,79,79.0,2.469,4.0,0,1,1,0,0,25,7,0.125,0,1,1,0,32,0.219,0,0
300.0,60,60.0,1.2,5.0,0,1,1,0,0,47,3,0.25,0,1,1,1,50,0.06,0,0
246.0,82,82.0,2.485,3.0,0,0,1,0,0,29,4,0.2,0,0,1,0,33,0.121,0,0
87.0,87,87.0,2.636,1.0,0,0,1,0,0,27,6,0.143,0,0,1,0,33,0.182,0,0
147.0,49,49.0,1.581,3.0,0,0,1,0,1,26,5,0.167,0,0,1,0,31,0.161,0,0
224.0,56,56.0,2.24,4.0,0,0,0,0,0,23,2,0.333,0,0,1,1,25,0.08,0,0
250.0,50,50.0,1.613,5.0,0,0,1,0,1,27,4,0.2,0,0,1,0,31,0.129,0,0
189.0,63,63.0,1.75,3.0,0,0,0,0,0,34,2,0.333,0,1,1,1,36,0.056,0,0
246.0,82,82.0,3.154,3.0,0,0,1,0,0,25,1,0.5,0,0,1,0,26,0.038,0,0
200.0,50,50.0,1.282,4.0,0,1,0,0,1,27,12,0.077,0,1,1,0,39,0.308,0,0
268.0,67,33.5,1.914,4.0,0,1,1,0,0,31,4,0.4,1,0,2,0,35,0.114,1,0
148.0,74,74.0,1.298,2.0,0,0,1,0,0,50,7,0.125,1,1,1,0,57,0.123,0,0
240.0,80,40.0,2.759,3.0,0,0,1,0,0,27,2,0.667,1,0,2,0,29,0.069,0,0
216.0,72,72.0,1.333,3.0,0,1,0,0,0,35,19,0.05,1,1,1,0,54,0.352,1,0
255.0,51,51.0,0.981,5.0,0,0,1,0,1,45,7,0.125,0,0,1,0,52,0.135,0,0
265.0,53,26.5,1.71,5.0,0,1,1,0,1,28,3,0.5,1,0,2,0,31,0.097,0,0
144.0,48,48.0,1.6,3.0,48,1,0,1,0,29,1,0.5,0,0,1,0,30,0.033,0,0
58.0,58,58.0,1.706,1.0,0,0,1,0,0,32,2,0.333,0,1,1,1,34,0.059,0,0
316.0,79,79.0,2.633,4.0,0,1,1,0,0,26,4,0.2,0,0,1,0,30,0.133,0,0
236.0,59,59.0,1.903,4.0,0,1,0,0,0,28,3,0.25,0,0,1,1,31,0.097,0,0
249.0,83,41.5,2.767,3.0,0,0,1,0,0,27,3,0.5,0,0,2,0,30,0.1,0,0
280.0,56,56.0,1.6,5.0,0,1,1,0,1,27,8,0.111,0,0,1,0,35,0.229,0,0
73.0,73,36.5,2.607,1.0,0,0,1,0,0,26,2,0.667,0,0,2,0,28,0.071,1,0
180.0,60,60.0,1.622,3.0,0,1,1,0,0,34,3,0.25,0,0,1,1,37,0.081,0,0
232.0,58,58.0,1.45,4.0,0,0,1,0,0,35,5,0.167,0,0,1,1,40,0.125,0,0
365.0,73,73.0,1.587,5.0,73,0,0,1,0,39,7,0.125,1,1,1,0,46,0.152,0,0
232.0,58,58.0,1.568,4.0,0,0,1,0,0,27,10,0.091,0,0,1,1,37,0.27,0,0
204.0,68,68.0,1.619,3.0,0,1,1,0,0,39,3,0.25,0,0,1,0,42,0.071,1,0
138.0,46,46.0,1.769,3.0,0,0,1,0,1,25,1,0.5,0,0,1,0,26,0.038,0,0
51.0,51,25.5,1.5,1.0,0,0,1,0,1,30,4,0.4,0,1,2,0,34,0.118,0,0
134.0,67,67.0,1.763,2.0,0,0,1,0,0,31,7,0.125,1,0,1,0,38,0.184,1,0
138.0,46,46.0,1.243,3.0,0,0,1,0,1,28,9,0.1,0,0,1,0,37,0.243,0,0
171.0,57,57.0,2.192,3.0,0,1,0,0,0,24,2,0.333,0,0,1,1,26,0.077,0,1
180.0,60,60.0,1.579,3.0,0,0,1,0,0,28,10,0.091,0,1,1,1,38,0.263,0,0
264.0,88,88.0,3.143,3.0,0,1,1,0,0,27,1,0.5,0,0,1,0,28,0.036,0,0
405.0,81,81.0,2.25,5.0,0,1,1,0,0,26,10,0.091,0,0,1,0,36,0.278,0,1
156.0,78,78.0,2.786,2.0,0,1,1,0,0,26,2,0.333,0,0,1,0,28,0.071,0,0
240.0,60,60.0,1.935,4.0,0,0,1,0,0,27,4,0.2,0,0,1,0,31,0.129,0,0
201.0,67,67.0,1.264,3.0,0,0,1,0,0,31,22,0.043,1,0,1,1,53,0.415,0,0
192.0,64,64.0,1.829,3.0,0,0,1,0,0,29,6,0.143,0,0,1,0,35,0.171,0,0
210.0,70,70.0,1.273,3.0,0,1,1,0,0,42,13,0.071,1,1,1,0,55,0.236,1,0
53.0,53,53.0,1.128,1.0,0,0,1,0,1,42,5,0.167,0,0,1,0,47,0.106,0,0
395.0,79,39.5,2.469,5.0,0,0,0,0,0,28,4,0.4,1,0,2,0,32,0.125,0,0
186.0,62,62.0,2.138,3.0,0,0,0,0,0,28,1,0.5,0,0,1,0,29,0.034,0,0
68.0,68,68.0,1.838,1.0,0,0,1,0,0,34,3,0.25,0,0,1,0,37,0.081,1,0
141.0,47,47.0,2.35,3.0,0,0,1,0,1,19,1,0.5,1,0,1,0,20,0.05,0,0
180.0,60,60.0,1.714,3.0,0,0,0,0,0,25,10,0.091,0,1,1,1,35,0.286,0,0
246.0,82,82.0,2.828,3.0,0,1,0,0,0,24,5,0.167,0,0,1,0,29,0.172,0,0
240.0,80,80.0,2.759,3.0,0,1,1,0,0,27,2,0.333,1,0,1,0,29,0.069,0,1
292.0,73,73.0,2.086,4.0,0,0,0,0,0,32,3,0.25,0,1,1,0,35,0.086,1,0
284.0,71,71.0,1.775,4.0,0,0,1,0,0,36,4,0.2,0,1,1,0,40,0.1,1,0
264.0,88,44.0,3.259,3.0,88,0,1,1,0,25,2,0.667,1,0,2,0,27,0.074,0,1
225.0,45,45.0,1.552,5.0,0,1,1,0,1,27,2,0.333,0,0,1,0,29,0.069,0,0
268.0,67,67.0,1.971,4.0,0,0,1,0,0,32,2,0.333,0,0,1,0,34,0.059,1,0
118.0,59,59.0,1.788,2.0,0,1,1,0,0,28,5,0.167,0,0,1,1,33,0.152,0,0
316.0,79,79.0,2.257,4.0,0,0,1,0,0,27,8,0.111,0,0,1,0,35,0.229,0,0
440.0,88,88.0,2.444,5.0,0,1,1,0,0,33,3,0.25,0,1,1,0,36,0.083,0,0
295.0,59,59.0,1.967,5.0,0,0,1,0,0,25,5,0.167,1,0,1,1,30,0.167,0,0
51.0,51,10.2,1.889,1.0,0,0,1,0,1,25,2,1.667,0,0,5,0,27,0.074,0,0
288.0,72,72.0,1.846,4.0,0,0,1,0,0,34,5,0.167,0,1,1,0,39,0.128,1,0
249.0,83,83.0,2.594,3.0,0,0,1,0,0,27,5,0.167,0,0,1,0,32,0.156,0,0
144.0,48,48.0,1.171,3.0,0,0,1,0,1,37,4,0.2,0,1,1,0,41,0.098,0,0
176.0,44,44.0,0.846,4.0,0,0,0,0,0,35,17,0.056,1,0,1,0,52,0.327,0,0
126.0,42,21.0,1.312,3.0,0,1,1,0,1,23,9,0.2,0,1,2,0,32,0.281,0,0
186.0,62,31.0,2.067,3.0,0,1,1,0,0,25,5,0.333,0,0,2,1,30,0.167,0,0
168.0,56,56.0,1.273,3.0,0,0,1,0,0,27,17,0.056,0,1,1,1,44,0.386,0,0
57.0,57,57.0,1.676,1.0,0,1,1,0,0,29,5,0.167,1,0,1,1,34,0.147,0,0
240.0,60,60.0,1.429,4.0,0,0,1,0,0,33,9,0.1,0,1,1,1,42,0.214,0,0
445.0,89,89.0,3.179,5.0,0,1,0,0,0,25,3,0.25,0,0,1,0,28,0.107,0,1
189.0,63,31.5,1.703,3.0,0,0,1,0,0,33,4,0.4,0,0,2,1,37,0.108,0,0
207.0,69,34.5,2.3,3.0,0,1,1,0,0,28,2,0.667,0,1,2,0,30,0.067,1,0
385.0,77,77.0,2.139,5.0,0,1,0,0,0,28,8,0.111,0,0,1,0,36,0.222,0,0
246.0,82,82.0,3.417,3.0,0,0,1,0,0,23,1,0.5,1,0,1,0,24,0.042,0,0
285.0,57,57.0,1.839,5.0,0,0,0,0,0,27,4,0.2,0,0,1,0,31,0.129,0,1
60.0,60,60.0,1.935,1.0,60,1,0,1,0,24,7,0.125,1,0,1,1,31,0.226,0,1
295.0,59,59.0,1.735,5.0,0,1,1,0,0,29,5,0.167,0,0,1,1,34,0.147,0,1
240.0,60,60.0,1.935,4.0,0,0,0,0,0,27,4,0.2,0,1,1,1,31,0.129,0,0
288.0,72,72.0,2.25,4.0,0,1,0,0,0,28,4,0.2,0,0,1,0,32,0.125,1,0
240.0,80,80.0,2.162,3.0,0,0,0,0,0,33,4,0.2,0,1,1,0,37,0.108,0,0
150.0,50,50.0,1.25,3.0,0,1,1,0,1,30,10,0.091,0,1,1,0,40,0.25,0,0
162.0,54,54.0,1.5,3.0,0,1,1,0,1,33,3,0.25,0,0,1,0,36,0.083,0,0
252.0,84,84.0,3.0,3.0,0,1,1,0,0,26,2,0.333,1,0,1,0,28,0.071,0,0
243.0,81,81.0,2.793,3.0,0,1,1,0,0,24,5,0.167,0,0,1,0,29,0.172,0,0
70.0,70,35.0,2.5,1.0,0,0,1,0,0,26,2,0.667,0,0,2,0,28,0.071,1,0
180.0,60,60.0,1.5,3.0,0,1,0,0,0,30,10,0.091,0,0,1,1,40,0.25,0,0
112.0,56,56.0,1.647,2.0,0,1,0,0,0,24,10,0.091,0,1,1,0,34,0.294,0,0
332.0,83,41.5,2.515,4.0,0,0,1,0,0,30,3,0.5,0,0,2,0,33,0.091,0,0
405.0,81,81.0,2.7,5.0,0,0,0,0,0,24,6,0.143,0,0,1,0,30,0.2,0,0
153.0,51,25.5,0.981,3.0,0,1,1,0,1,28,24,0.08,0,1,2,0,52,0.462,0,0
48.0,48,24.0,0.96,1.0,0,0,0,0,1,33,17,0.111,1,1,2,0,50,0.34,0,0
